lien,Emmanuel Macron,Marine Le Pen
https://www.journaldunet.com/management/ville/magny-la-fosse/ville-02451,38.16,61.84
https://www.journaldunet.com/management/ville/corcelles-les-arts/ville-21190,54.7,45.3
https://www.journaldunet.com/management/ville/tilleul-dame-agnes/ville-27640,28.57,71.43
https://www.journaldunet.com/management/ville/kaltenhouse/ville-67230,44.47,55.53
https://www.journaldunet.com/management/ville/saint-martin-de-brethencourt/ville-78564,49.24,50.76
https://www.journaldunet.com/management/ville/saffais/ville-54468,56.25,43.75
https://www.journaldunet.com/management/ville/palinges/ville-71340,46.92,53.08
https://www.journaldunet.com/management/ville/mello/ville-60393,49.19,50.81
https://www.journaldunet.com/management/ville/hiesse/ville-16164,38.57,61.43
https://www.journaldunet.com/management/ville/courchamps/ville-02225,42.86,57.14
https://www.journaldunet.com/management/ville/fontenelle/ville-21281,35.37,64.63
https://www.journaldunet.com/management/ville/schoenau/ville-67453,49.34,50.66
https://www.journaldunet.com/management/ville/sickert/ville-68308,38.86,61.14
https://www.journaldunet.com/management/ville/les-laubies/ville-48083,36.67,63.33
https://www.journaldunet.com/management/ville/val-d-etangson/ville-72128,47.86,52.14
https://www.journaldunet.com/management/ville/la-tourette/ville-42312,42.53,57.47
https://www.journaldunet.com/management/ville/parcy-et-tigny/ville-02585,41.07,58.93
https://www.journaldunet.com/management/ville/lanrigan/ville-35148,66.22,33.78
https://www.journaldunet.com/management/ville/baron-sur-odon/ville-14042,71.36,28.64
https://www.journaldunet.com/management/ville/drevant/ville-18086,46.2,53.8
https://www.journaldunet.com/management/ville/douains/ville-27203,47.83,52.17
https://www.journaldunet.com/management/ville/rieux-en-val/ville-11314,45.45,54.55
https://www.journaldunet.com/management/ville/les-costes-gozon/ville-12078,62.79,37.21
https://www.journaldunet.com/management/ville/prompsat/ville-63288,58.96,41.04
https://www.journaldunet.com/management/ville/rieulay/ville-59501,43.75,56.25
https://www.journaldunet.com/management/ville/gommerville/ville-28183,40.61,59.39
https://www.journaldunet.com/management/ville/auberville-la-manuel/ville-76032,48.78,51.22
https://www.journaldunet.com/management/ville/soudan/ville-79316,43.78,56.22
https://www.journaldunet.com/management/ville/les-places/ville-27459,55.81,44.19
https://www.journaldunet.com/management/ville/senaux/ville-81282,44.44,55.56
https://www.journaldunet.com/management/ville/axat/ville-11021,44.9,55.1
https://www.journaldunet.com/management/ville/maumusson/ville-82107,57.58,42.42
https://www.journaldunet.com/management/ville/villemoirieu/ville-38554,57.35,42.65
https://www.journaldunet.com/management/ville/bourg-l-eveque/ville-49038,53.96,46.04
https://www.journaldunet.com/management/ville/corenc/ville-38126,79.69,20.31
https://www.journaldunet.com/management/ville/froidefontaine/ville-90051,39.15,60.85
https://www.journaldunet.com/management/ville/parzac/ville-16255,74.39,25.61
https://www.journaldunet.com/management/ville/lavalette/ville-31285,63.75,36.25
https://www.journaldunet.com/management/ville/montebourg/ville-50341,50.49,49.51
https://www.journaldunet.com/management/ville/rousson/ville-89327,37.7,62.3
https://www.journaldunet.com/management/ville/hatten/ville-67184,44.07,55.93
https://www.journaldunet.com/management/ville/saint-amand-jartoudeix/ville-23181,55.1,44.9
https://www.journaldunet.com/management/ville/bort-l-etang/ville-63045,51.94,48.06
https://www.journaldunet.com/management/ville/aucazein/ville-09025,61.76,38.24
https://www.journaldunet.com/management/ville/billy-berclau/ville-62132,35.88,64.12
https://www.journaldunet.com/management/ville/aurensan/ville-65048,48.03,51.97
https://www.journaldunet.com/management/ville/cattenom/ville-57124,54.57,45.43
https://www.journaldunet.com/management/ville/jurancon/ville-64284,64.79,35.21
https://www.journaldunet.com/management/ville/alcay-alcabehety-sunharette/ville-64015,75.38,24.62
https://www.journaldunet.com/management/ville/brout-vernet/ville-03043,49.04,50.96
https://www.journaldunet.com/management/ville/creissels/ville-12084,51.88,48.12
https://www.journaldunet.com/management/ville/la-chapelle-souef/ville-61099,50.93,49.07
https://www.journaldunet.com/management/ville/champlin/ville-58054,62.5,37.5
https://www.journaldunet.com/management/ville/cravant/ville-45116,42.66,57.34
https://www.journaldunet.com/management/ville/montbrehain/ville-02500,33.72,66.28
https://www.journaldunet.com/management/ville/saint-fons/ville-69199,69.59,30.41
https://www.journaldunet.com/management/ville/freybouse/ville-57239,35.09,64.91
https://www.journaldunet.com/management/ville/vannes-sur-cosson/ville-45331,47.94,52.06
https://www.journaldunet.com/management/ville/lalaye/ville-67255,46.1,53.9
https://www.journaldunet.com/management/ville/venterol/ville-04234,38.46,61.54
https://www.journaldunet.com/management/ville/seillonnaz/ville-01400,48.39,51.61
https://www.journaldunet.com/management/ville/nedonchel/ville-62601,29.57,70.43
https://www.journaldunet.com/management/ville/saint-hilaire-de-la-noaille/ville-33418,40.96,59.04
https://www.journaldunet.com/management/ville/rosieres-sur-mance/ville-70454,46.43,53.57
https://www.journaldunet.com/management/ville/fabas/ville-31178,40.87,59.13
https://www.journaldunet.com/management/ville/juzes/ville-31243,41.94,58.06
https://www.journaldunet.com/management/ville/tarerach/ville-66201,60.71,39.29
https://www.journaldunet.com/management/ville/saint-maixent-sur-vie/ville-85239,54.34,45.66
https://www.journaldunet.com/management/ville/bulson/ville-08088,59.76,40.24
https://www.journaldunet.com/management/ville/cuvry/ville-57162,56.76,43.24
https://www.journaldunet.com/management/ville/grieges/ville-01179,52.08,47.92
https://www.journaldunet.com/management/ville/mouries/ville-13065,39.08,60.92
https://www.journaldunet.com/management/ville/saint-laurent-de-la-pree/ville-17353,55.51,44.49
https://www.journaldunet.com/management/ville/serez/ville-27621,53.92,46.08
https://www.journaldunet.com/management/ville/tilleux/ville-88474,42.86,57.14
https://www.journaldunet.com/management/ville/sainte-jamme-sur-sarthe/ville-72289,47.7,52.3
https://www.journaldunet.com/management/ville/blandy/ville-91067,51.43,48.57
https://www.journaldunet.com/management/ville/tilloy-lez-marchiennes/ville-59596,57.14,42.86
https://www.journaldunet.com/management/ville/vendenesse-sur-arroux/ville-71565,50.45,49.55
https://www.journaldunet.com/management/ville/saint-felix-lauragais/ville-31478,54.95,45.05
https://www.journaldunet.com/management/ville/domjevin/ville-54163,40.0,60.0
https://www.journaldunet.com/management/ville/pern/ville-46217,58.47,41.53
https://www.journaldunet.com/management/ville/villard-saint-sauveur/ville-39560,58.36,41.64
https://www.journaldunet.com/management/ville/neuvillers-sur-fave/ville-88326,46.51,53.49
https://www.journaldunet.com/management/ville/cenves/ville-69035,58.3,41.7
https://www.journaldunet.com/management/ville/godisson/ville-61192,60.87,39.13
https://www.journaldunet.com/management/ville/chenereilles/ville-42060,46.18,53.82
https://www.journaldunet.com/management/ville/saint-hilaire-de-brens/ville-38392,54.11,45.89
https://www.journaldunet.com/management/ville/aillon-le-jeune/ville-73004,63.01,36.99
https://www.journaldunet.com/management/ville/montady/ville-34161,34.54,65.46
https://www.journaldunet.com/management/ville/saint-meslin-du-bosc/ville-27572,33.73,66.27
https://www.journaldunet.com/management/ville/ausson/ville-31031,47.61,52.39
https://www.journaldunet.com/management/ville/larnod/ville-25328,71.29,28.71
https://www.journaldunet.com/management/ville/carnac-rouffiac/ville-46060,54.55,45.45
https://www.journaldunet.com/management/ville/courteron/ville-10111,44.29,55.71
https://www.journaldunet.com/management/ville/bievres/ville-91064,73.87,26.13
https://www.journaldunet.com/management/ville/chateauneuf/ville-85062,44.05,55.95
https://www.journaldunet.com/management/ville/brossay/ville-49053,45.09,54.91
https://www.journaldunet.com/management/ville/murzo/ville-2A174,26.15,73.85
https://www.journaldunet.com/management/ville/vulmont/ville-57737,40.0,60.0
https://www.journaldunet.com/management/ville/generville/ville-11162,61.36,38.64
https://www.journaldunet.com/management/ville/denee/ville-49120,68.69,31.31
https://www.journaldunet.com/management/ville/vacqueyras/ville-84136,51.66,48.34
https://www.journaldunet.com/management/ville/faulx/ville-54188,48.96,51.04
https://www.journaldunet.com/management/ville/orville/ville-62640,35.41,64.59
https://www.journaldunet.com/management/ville/saint-sernin-sur-rance/ville-12248,55.38,44.62
https://www.journaldunet.com/management/ville/arcey/ville-25022,44.56,55.44
https://www.journaldunet.com/management/ville/la-ville-sous-orbais/ville-51639,64.86,35.14
https://www.journaldunet.com/management/ville/saint-cyr-l-ecole/ville-78545,69.24,30.76
https://www.journaldunet.com/management/ville/pouille/ville-41181,47.5,52.5
https://www.journaldunet.com/management/ville/veria/ville-39551,39.47,60.53
https://www.journaldunet.com/management/ville/lamorville/ville-55274,39.11,60.89
https://www.journaldunet.com/management/ville/bazoches-au-houlme/ville-61028,48.34,51.66
https://www.journaldunet.com/management/ville/la-chapelle-du-bois/ville-72062,42.62,57.38
https://www.journaldunet.com/management/ville/les-attaques/ville-62043,40.68,59.32
https://www.journaldunet.com/management/ville/thomery/ville-77463,69.72,30.28
https://www.journaldunet.com/management/ville/le-grand-pressigny/ville-37113,57.41,42.59
https://www.journaldunet.com/management/ville/saux-et-pomarede/ville-31536,56.07,43.93
https://www.journaldunet.com/management/ville/vennezey/ville-54561,32.0,68.0
https://www.journaldunet.com/management/ville/saint-paul-les-romans/ville-26323,50.74,49.26
https://www.journaldunet.com/management/ville/samogneux/ville-55468,41.67,58.33
https://www.journaldunet.com/management/ville/vomecourt-sur-madon/ville-88522,55.0,45.0
https://www.journaldunet.com/management/ville/lascaux/ville-19109,46.67,53.33
https://www.journaldunet.com/management/ville/le-pradet/ville-83098,50.49,49.51
https://www.journaldunet.com/management/ville/eywiller/ville-67136,43.83,56.17
https://www.journaldunet.com/management/ville/villeneuve-le-roi/ville-94077,61.24,38.76
https://www.journaldunet.com/management/ville/raillimont/ville-02634,36.84,63.16
https://www.journaldunet.com/management/ville/saint-mard/ville-02682,33.33,66.67
https://www.journaldunet.com/management/ville/acy-romance/ville-08001,48.1,51.9
https://www.journaldunet.com/management/ville/echemines/ville-10134,68.42,31.58
https://www.journaldunet.com/management/ville/lanty/ville-58139,47.54,52.46
https://www.journaldunet.com/management/ville/sassangy/ville-71501,34.57,65.43
https://www.journaldunet.com/management/ville/atton/ville-54027,50.41,49.59
https://www.journaldunet.com/management/ville/ponts-et-marais/ville-76507,41.46,58.54
https://www.journaldunet.com/management/ville/mornay-sur-allier/ville-18155,43.04,56.96
https://www.journaldunet.com/management/ville/la-tronche/ville-38516,81.29,18.71
https://www.journaldunet.com/management/ville/chavigny/ville-02175,34.83,65.17
https://www.journaldunet.com/management/ville/recques-sur-hem/ville-62699,36.39,63.61
https://www.journaldunet.com/management/ville/thiolieres/ville-63431,45.92,54.08
https://www.journaldunet.com/management/ville/bailly/ville-78043,76.25,23.75
https://www.journaldunet.com/management/ville/braslou/ville-37034,51.87,48.13
https://www.journaldunet.com/management/ville/veauce/ville-03302,44.44,55.56
https://www.journaldunet.com/management/ville/authevernes/ville-27026,38.87,61.13
https://www.journaldunet.com/management/ville/itxassou/ville-64279,68.14,31.86
https://www.journaldunet.com/management/ville/saint-julien-les-montbeliard/ville-25521,56.36,43.64
https://www.journaldunet.com/management/ville/aigne/ville-34006,45.16,54.84
https://www.journaldunet.com/management/ville/artigue/ville-31019,68.75,31.25
https://www.journaldunet.com/management/ville/saint-sixte/ville-42288,49.2,50.8
https://www.journaldunet.com/management/ville/campigneulles-les-petites/ville-62207,56.57,43.43
https://www.journaldunet.com/management/ville/grosne/ville-90055,40.84,59.16
https://www.journaldunet.com/management/ville/civrac-de-blaye/ville-33126,37.18,62.82
https://www.journaldunet.com/management/ville/les-orres/ville-05098,63.88,36.12
https://www.journaldunet.com/management/ville/douarnenez/ville-29046,71.36,28.64
https://www.journaldunet.com/management/ville/tayrac/ville-47305,41.25,58.75
https://www.journaldunet.com/management/ville/saint-laurent-de-chamousset/ville-69220,57.82,42.18
https://www.journaldunet.com/management/ville/barjouville/ville-28024,66.12,33.88
https://www.journaldunet.com/management/ville/cier-de-riviere/ville-31143,51.88,48.13
https://www.journaldunet.com/management/ville/montville/ville-76452,54.48,45.52
https://www.journaldunet.com/management/ville/bessay/ville-85023,44.11,55.89
https://www.journaldunet.com/management/ville/chissay-en-touraine/ville-41051,52.89,47.11
https://www.journaldunet.com/management/ville/venizel/ville-02780,33.5,66.5
https://www.journaldunet.com/management/ville/grandfontaine/ville-25287,67.9,32.1
https://www.journaldunet.com/management/ville/sainte-maure/ville-10352,48.27,51.73
https://www.journaldunet.com/management/ville/breidenbach/ville-57108,41.28,58.72
https://www.journaldunet.com/management/ville/fremestroff/ville-57237,28.18,71.82
https://www.journaldunet.com/management/ville/heugueville-sur-sienne/ville-50243,65.03,34.97
https://www.journaldunet.com/management/ville/fleury/ville-11145,38.4,61.6
https://www.journaldunet.com/management/ville/aniche/ville-59008,29.86,70.14
https://www.journaldunet.com/management/ville/beauchene/ville-41014,44.79,55.21
https://www.journaldunet.com/management/ville/villers-le-sec/ville-70563,63.99,36.01
https://www.journaldunet.com/management/ville/huez/ville-38191,63.52,36.48
https://www.journaldunet.com/management/ville/saint-michel-de-rieufret/ville-33452,48.43,51.57
